dataset,group,time,peer,round,accuracy,loss
cifar10,DL,1511.420109,0,165,53.270000,1.427988
cifar10,DL,1511.420109,0,165,58.110000,1.265399
cifar10,DL,1511.420109,0,165,58.150000,1.308522
cifar10,DL,1511.420109,0,165,58.570000,1.265592
cifar10,DL,1511.420109,0,165,55.470000,1.377978
cifar10,DL,1511.420109,0,165,56.770000,1.255896
cifar10,DL,1511.420109,0,165,57.790000,1.228217
cifar10,DL,1511.420109,0,165,57.390000,1.279364
cifar10,DL,1511.420109,0,165,57.440000,1.295381
cifar10,DL,1511.420109,0,165,56.600000,1.288583
cifar10,DL,1511.420109,0,165,57.030000,1.305519
cifar10,DL,1511.420109,0,165,58.680000,1.222594
cifar10,DL,1511.420109,0,165,59.820000,1.204632
cifar10,DL,1511.420109,0,165,60.460000,1.157587
cifar10,DL,1511.420109,0,165,59.510000,1.234983
cifar10,DL,1511.420109,0,165,60.220000,1.170261
cifar10,DL,1511.420109,0,165,58.940000,1.207142
cifar10,DL,1511.420109,0,165,59.090000,1.207217
cifar10,DL,1511.420109,0,165,58.330000,1.229122
cifar10,DL,1511.420109,0,165,58.290000,1.234464
cifar10,DL,1511.420109,0,165,58.730000,1.223879
cifar10,DL,1511.420109,0,165,56.440000,1.346153
cifar10,DL,1511.420109,0,165,58.990000,1.221452
cifar10,DL,1511.420109,0,165,58.750000,1.237301
cifar10,DL,1511.420109,0,165,57.360000,1.254935
cifar10,DL,1511.420109,0,165,57.900000,1.274984
cifar10,DL,1511.420109,0,165,56.990000,1.282644
cifar10,DL,1511.420109,0,165,57.610000,1.279239
cifar10,DL,1511.420109,0,165,59.290000,1.224147
cifar10,DL,1511.420109,0,165,58.190000,1.221474
cifar10,DL,1511.420109,0,165,58.750000,1.241895
cifar10,DL,1511.420109,0,165,53.850000,1.345051
cifar10,DL,1511.420109,0,165,57.770000,1.255252
cifar10,DL,1511.420109,0,165,60.420000,1.161450
cifar10,DL,1511.420109,0,165,56.730000,1.299221
cifar10,DL,1511.420109,0,165,57.210000,1.290461
cifar10,DL,1511.420109,0,165,59.390000,1.205412
cifar10,DL,1511.420109,0,165,57.770000,1.256537
cifar10,DL,1511.420109,0,165,59.480000,1.205593
cifar10,DL,1511.420109,0,165,57.770000,1.240883
cifar10,DL,1511.420109,0,165,59.140000,1.189221
cifar10,DL,1511.420109,0,165,54.810000,1.329101
cifar10,DL,1511.420109,0,165,57.020000,1.245147
cifar10,DL,1511.420109,0,165,58.450000,1.215544
cifar10,DL,1511.420109,0,165,59.500000,1.210945
cifar10,DL,1511.420109,0,165,59.570000,1.231437
cifar10,DL,1511.420109,0,165,54.430000,1.446296
cifar10,DL,1519.710938,0,166,58.640000,1.260889
cifar10,DL,1519.710938,0,166,57.470000,1.313095
cifar10,DL,1519.710938,0,166,57.220000,1.257861
cifar10,DL,1519.710938,0,166,58.690000,1.225559
cifar10,DL,1519.710938,0,166,56.330000,1.271104
cifar10,DL,1519.710938,0,166,56.050000,1.304679
cifar10,DL,1519.710938,0,166,55.040000,1.341655
cifar10,DL,1519.710938,0,166,56.100000,1.330132
cifar10,DL,1519.710938,0,166,55.880000,1.384614
cifar10,DL,1519.710938,0,166,56.970000,1.322526
cifar10,DL,1519.710938,0,166,50.580000,1.561290
cifar10,DL,1519.710938,0,166,59.500000,1.214941
cifar10,DL,1519.710938,0,166,56.800000,1.315862
cifar10,DL,1519.710938,0,166,56.320000,1.322941
cifar10,DL,1519.710938,0,166,56.810000,1.272657
cifar10,DL,1519.710938,0,166,57.860000,1.228373
cifar10,DL,1519.710938,0,166,58.480000,1.243756
cifar10,DL,1519.710938,0,166,59.930000,1.174562
cifar10,DL,1519.710938,0,166,59.370000,1.193781
cifar10,DL,1519.710938,0,166,56.990000,1.295792
cifar10,DL,1519.710938,0,166,57.320000,1.281958
cifar10,DL,1519.710938,0,166,60.020000,1.230434
cifar10,DL,1519.710938,0,166,56.530000,1.303128
cifar10,DL,1519.710938,0,166,59.000000,1.226645
cifar10,DL,1519.710938,0,166,59.850000,1.189546
cifar10,DL,1519.710938,0,166,55.620000,1.344497
cifar10,DL,1519.710938,0,166,56.090000,1.335727
cifar10,DL,1519.710938,0,166,55.880000,1.309198
cifar10,DL,1519.710938,0,166,58.530000,1.274237
cifar10,DL,1519.710938,0,166,60.300000,1.164208
cifar10,DL,1519.710938,0,166,57.650000,1.285071
cifar10,DL,1519.710938,0,166,55.970000,1.339722
cifar10,DL,1519.710938,0,166,57.130000,1.281353
cifar10,DL,1519.710938,0,166,54.700000,1.399049
cifar10,DL,1519.710938,0,166,58.760000,1.233761
cifar10,DL,1519.710938,0,166,59.090000,1.237920
cifar10,DL,1519.710938,0,166,57.180000,1.288888
cifar10,DL,1519.710938,0,166,56.010000,1.340119
cifar10,DL,1519.710938,0,166,58.710000,1.257626
cifar10,DL,1519.710938,0,166,58.930000,1.208844
cifar10,DL,1519.710938,0,166,56.810000,1.326204
cifar10,DL,1519.710938,0,166,58.040000,1.232651
cifar10,DL,1519.710938,0,166,55.120000,1.349275
cifar10,DL,1519.710938,0,166,56.620000,1.314697
cifar10,DL,1519.710938,0,166,58.060000,1.249296
cifar10,DL,1519.710938,0,166,58.750000,1.238686
cifar10,DL,1519.710938,0,166,56.900000,1.288898
cifar10,DL,1519.710938,0,166,57.400000,1.295718
cifar10,DL,1519.710938,0,166,59.840000,1.214544
cifar10,DL,1519.710938,0,166,59.240000,1.215831
cifar10,DL,1519.710938,0,166,58.040000,1.233203
cifar10,DL,1519.710938,0,166,58.590000,1.256605
cifar10,DL,1519.710938,0,166,59.100000,1.214836
cifar10,DL,1519.710938,0,166,59.640000,1.199621
cifar10,DL,1519.710938,0,166,58.210000,1.249188
cifar10,DL,1519.710938,0,166,58.670000,1.238993
cifar10,DL,1519.710938,0,166,59.450000,1.196425
cifar10,DL,1519.710938,0,166,57.260000,1.285804
cifar10,DL,1519.710938,0,166,54.830000,1.342282
cifar10,DL,1519.710938,0,166,58.080000,1.239612
cifar10,DL,1519.710938,0,166,56.020000,1.324421
cifar10,DL,1519.710938,0,166,56.150000,1.292902
cifar10,DL,1519.710938,0,166,59.920000,1.177123
cifar10,DL,1519.710938,0,166,58.870000,1.219134
cifar10,DL,1519.710938,0,166,55.060000,1.343622
cifar10,DL,1519.710938,0,166,59.100000,1.199738
cifar10,DL,1519.710938,0,166,55.230000,1.375227
cifar10,DL,1519.710938,0,166,56.480000,1.320885
cifar10,DL,1519.710938,0,166,58.980000,1.201172
cifar10,DL,1519.710938,0,166,50.540000,1.493342
cifar10,DL,1519.710938,0,166,57.130000,1.285634
cifar10,DL,1519.710938,0,166,59.720000,1.188714
cifar10,DL,1519.710938,0,166,58.680000,1.219394
cifar10,DL,1519.710938,0,166,59.850000,1.213886
cifar10,DL,1519.710938,0,166,59.130000,1.197321
cifar10,DL,1519.710938,0,166,57.530000,1.300435
cifar10,DL,1519.710938,0,166,59.230000,1.202562
cifar10,DL,1519.710938,0,166,58.150000,1.263120
cifar10,DL,1519.710938,0,166,55.810000,1.344672
cifar10,DL,1519.710938,0,166,56.830000,1.318193
cifar10,DL,1519.710938,0,166,58.170000,1.251036
cifar10,DL,1519.710938,0,166,54.460000,1.356327
cifar10,DL,1519.710938,0,166,58.070000,1.240289
cifar10,DL,1519.710938,0,166,53.710000,1.402662
cifar10,DL,1519.710938,0,166,59.130000,1.224135
cifar10,DL,1519.710938,0,166,60.360000,1.164763
cifar10,DL,1519.710938,0,166,56.730000,1.306832
cifar10,DL,1519.710938,0,166,57.400000,1.268959
cifar10,DL,1519.710938,0,166,53.930000,1.424664
cifar10,DL,1519.710938,0,166,57.810000,1.274262
cifar10,DL,1519.710938,0,166,59.520000,1.192300
cifar10,DL,1519.710938,0,166,57.600000,1.268591
cifar10,DL,1519.710938,0,166,57.560000,1.276501
cifar10,DL,1519.710938,0,166,57.210000,1.246322
cifar10,DL,1519.710938,0,166,59.190000,1.229271
cifar10,DL,1519.710938,0,166,57.910000,1.253686
cifar10,DL,1519.710938,0,166,57.630000,1.279479
cifar10,DL,1519.710938,0,166,54.430000,1.363792
cifar10,DL,1519.710938,0,166,55.480000,1.391491
cifar10,DL,1519.710938,0,166,60.790000,1.163280
cifar10,DL,1519.710938,0,166,58.850000,1.236480
cifar10,DL,1519.710938,0,166,59.080000,1.192175
cifar10,DL,1519.710938,0,166,58.940000,1.200636
cifar10,DL,1519.710938,0,166,58.060000,1.262106
cifar10,DL,1519.710938,0,166,57.340000,1.274595
cifar10,DL,1519.710938,0,166,56.380000,1.285220
cifar10,DL,1519.710938,0,166,57.780000,1.253978
cifar10,DL,1519.710938,0,166,58.250000,1.208575
cifar10,DL,1519.710938,0,166,57.400000,1.240110
cifar10,DL,1519.710938,0,166,55.400000,1.358298
cifar10,DL,1519.710938,0,166,59.180000,1.195485
cifar10,DL,1519.710938,0,166,57.030000,1.309104
cifar10,DL,1519.710938,0,166,58.810000,1.210158
cifar10,DL,1519.710938,0,166,57.800000,1.261604
cifar10,DL,1519.710938,0,166,58.940000,1.229055
cifar10,DL,1519.710938,0,166,58.690000,1.197343
cifar10,DL,1519.710938,0,166,58.070000,1.254822
cifar10,DL,1519.710938,0,166,59.210000,1.239902
cifar10,DL,1519.710938,0,166,58.370000,1.229322
cifar10,DL,1519.710938,0,166,58.340000,1.256166
cifar10,DL,1519.710938,0,166,59.490000,1.207548
cifar10,DL,1519.710938,0,166,57.360000,1.275256
cifar10,DL,1519.710938,0,166,59.510000,1.197386
cifar10,DL,1519.710938,0,166,59.660000,1.183680
cifar10,DL,1519.710938,0,166,60.710000,1.163544
cifar10,DL,1519.710938,0,166,59.110000,1.220911
cifar10,DL,1519.710938,0,166,60.040000,1.177044
cifar10,DL,1519.710938,0,166,57.100000,1.320493
cifar10,DL,1519.710938,0,166,56.970000,1.317580
cifar10,DL,1519.710938,0,166,58.870000,1.222203
cifar10,DL,1519.710938,0,166,56.360000,1.333269
cifar10,DL,1519.710938,0,166,56.940000,1.268621
cifar10,DL,1519.710938,0,166,58.310000,1.255053
cifar10,DL,1519.710938,0,166,58.490000,1.228520
cifar10,DL,1519.710938,0,166,57.360000,1.267191
cifar10,DL,1519.710938,0,166,58.730000,1.211907
cifar10,DL,1519.710938,0,166,54.700000,1.357930
cifar10,DL,1519.710938,0,166,56.480000,1.349389
cifar10,DL,1519.710938,0,166,57.640000,1.298016
cifar10,DL,1519.710938,0,166,59.190000,1.168754
cifar10,DL,1519.710938,0,166,58.770000,1.250999
cifar10,DL,1519.710938,0,166,58.240000,1.243768
cifar10,DL,1519.710938,0,166,56.330000,1.320755
cifar10,DL,1519.710938,0,166,58.130000,1.212916
cifar10,DL,1519.710938,0,166,58.770000,1.232143
cifar10,DL,1519.710938,0,166,58.670000,1.209487
cifar10,DL,1519.710938,0,166,57.270000,1.253830
cifar10,DL,1519.710938,0,166,59.170000,1.221851
cifar10,DL,1519.710938,0,166,58.180000,1.220005
cifar10,DL,1519.710938,0,166,58.100000,1.253895
cifar10,DL,1519.710938,0,166,58.350000,1.229720
cifar10,DL,1519.710938,0,166,60.340000,1.150790
cifar10,DL,1519.710938,0,166,58.520000,1.257005
cifar10,DL,1519.710938,0,166,56.490000,1.330538
cifar10,DL,1519.710938,0,166,57.900000,1.273618
cifar10,DL,1519.710938,0,166,58.280000,1.260109
cifar10,DL,1519.710938,0,166,57.660000,1.248739
cifar10,DL,1519.710938,0,166,60.880000,1.152886
cifar10,DL,1519.710938,0,166,59.700000,1.206351
cifar10,DL,1519.710938,0,166,57.890000,1.233358
cifar10,DL,1519.710938,0,166,56.810000,1.309165
cifar10,DL,1519.710938,0,166,57.470000,1.269934
cifar10,DL,1519.710938,0,166,57.450000,1.284886
cifar10,DL,1519.710938,0,166,57.610000,1.237237
cifar10,DL,1519.710938,0,166,57.770000,1.262507
cifar10,DL,1519.710938,0,166,59.300000,1.218415
cifar10,DL,1519.710938,0,166,56.610000,1.285566
cifar10,DL,1519.710938,0,166,56.120000,1.304846
cifar10,DL,1519.710938,0,166,57.780000,1.250525
cifar10,DL,1519.710938,0,166,56.010000,1.318475
cifar10,DL,1519.710938,0,166,58.950000,1.210702
cifar10,DL,1519.710938,0,166,60.780000,1.163032
cifar10,DL,1519.710938,0,166,58.140000,1.242245
cifar10,DL,1519.710938,0,166,59.410000,1.207275
cifar10,DL,1519.710938,0,166,59.460000,1.203954
cifar10,DL,1519.710938,0,166,56.850000,1.296158
cifar10,DL,1519.710938,0,166,57.470000,1.265259
cifar10,DL,1519.710938,0,166,57.680000,1.265077
cifar10,DL,1519.710938,0,166,56.670000,1.296208
cifar10,DL,1519.710938,0,166,59.730000,1.191495
cifar10,DL,1519.710938,0,166,59.050000,1.189993
cifar10,DL,1519.710938,0,166,59.710000,1.185721
cifar10,DL,1519.710938,0,166,57.820000,1.273824
cifar10,DL,1519.710938,0,166,55.040000,1.323437
cifar10,DL,1519.710938,0,166,58.580000,1.221422
cifar10,DL,1519.710938,0,166,57.210000,1.250363
cifar10,DL,1519.710938,0,166,60.170000,1.167243
cifar10,DL,1519.710938,0,166,56.960000,1.279128
cifar10,DL,1519.710938,0,166,58.960000,1.216471
cifar10,DL,1519.710938,0,166,57.040000,1.296024
cifar10,DL,1519.710938,0,166,58.240000,1.231329
cifar10,DL,1519.710938,0,166,54.720000,1.387655
cifar10,DL,1519.710938,0,166,58.670000,1.205575
cifar10,DL,1519.710938,0,166,58.700000,1.225776
cifar10,DL,1519.710938,0,166,58.330000,1.215030
cifar10,DL,1519.710938,0,166,57.890000,1.294874
cifar10,DL,1519.710938,0,166,59.400000,1.218057
cifar10,DL,1519.710938,0,166,59.020000,1.211940
cifar10,DL,1519.710938,0,166,55.620000,1.342456
cifar10,DL,1519.710938,0,166,58.150000,1.221074
cifar10,DL,1529.483116,0,167,58.860000,1.215194
cifar10,DL,1529.483116,0,167,59.940000,1.203195
cifar10,DL,1529.483116,0,167,56.510000,1.290430
cifar10,DL,1529.483116,0,167,59.290000,1.203070
cifar10,DL,1529.483116,0,167,60.750000,1.135617
cifar10,DL,1529.483116,0,167,58.690000,1.198598
cifar10,DL,1529.483116,0,167,59.370000,1.210513
cifar10,DL,1529.483116,0,167,58.090000,1.254540
cifar10,DL,1529.483116,0,167,56.340000,1.270061
cifar10,DL,1529.483116,0,167,59.240000,1.179394
cifar10,DL,1529.483116,0,167,57.930000,1.270945
cifar10,DL,1529.483116,0,167,56.360000,1.290045
cifar10,DL,1529.483116,0,167,57.770000,1.273039
cifar10,DL,1529.483116,0,167,59.930000,1.191087
cifar10,DL,1529.483116,0,167,56.600000,1.302454
cifar10,DL,1529.483116,0,167,56.500000,1.300783
cifar10,DL,1529.483116,0,167,57.350000,1.271378
cifar10,DL,1529.483116,0,167,59.250000,1.198060
cifar10,DL,1529.483116,0,167,56.260000,1.315380
cifar10,DL,1529.483116,0,167,56.550000,1.303264
cifar10,DL,1529.483116,0,167,57.270000,1.257140
cifar10,DL,1529.483116,0,167,53.130000,1.452191
cifar10,DL,1529.483116,0,167,59.730000,1.200595
cifar10,DL,1529.483116,0,167,57.270000,1.274126
cifar10,DL,1529.483116,0,167,58.100000,1.237440
cifar10,DL,1529.483116,0,167,59.390000,1.199780
cifar10,DL,1529.483116,0,167,58.920000,1.221320
cifar10,DL,1529.483116,0,167,58.050000,1.259158
cifar10,DL,1529.483116,0,167,57.890000,1.258840
cifar10,DL,1529.483116,0,167,58.640000,1.227682
cifar10,DL,1529.483116,0,167,59.930000,1.173984
cifar10,DL,1529.483116,0,167,59.140000,1.210961
cifar10,DL,1529.483116,0,167,58.090000,1.256959
cifar10,DL,1529.483116,0,167,58.350000,1.242429
cifar10,DL,1529.483116,0,167,59.390000,1.201136
cifar10,DL,1529.483116,0,167,56.530000,1.270358
cifar10,DL,1529.483116,0,167,58.140000,1.264437
cifar10,DL,1529.483116,0,167,59.060000,1.234537
cifar10,DL,1529.483116,0,167,56.350000,1.333229
cifar10,DL,1529.483116,0,167,59.510000,1.203790
cifar10,DL,1529.483116,0,167,57.510000,1.282012
cifar10,DL,1529.483116,0,167,59.340000,1.215878
cifar10,DL,1529.483116,0,167,58.810000,1.251185
cifar10,DL,1529.483116,0,167,57.220000,1.291528
cifar10,DL,1529.483116,0,167,57.500000,1.259045
cifar10,DL,1529.483116,0,167,59.960000,1.168776
cifar10,DL,1529.483116,0,167,59.460000,1.219228
cifar10,DL,1529.483116,0,167,58.910000,1.216245
cifar10,DL,1529.483116,0,167,55.780000,1.301231
cifar10,DL,1529.483116,0,167,60.270000,1.190691
cifar10,DL,1529.483116,0,167,59.040000,1.219549
cifar10,DL,1529.483116,0,167,60.500000,1.156607
cifar10,DL,1529.483116,0,167,57.730000,1.273909
cifar10,DL,1529.483116,0,167,57.450000,1.281384
cifar10,DL,1529.483116,0,167,56.610000,1.308962
cifar10,DL,1529.483116,0,167,58.170000,1.257953
cifar10,DL,1529.483116,0,167,59.860000,1.173119
cifar10,DL,1529.483116,0,167,59.310000,1.194388
cifar10,DL,1529.483116,0,167,57.420000,1.307907
cifar10,DL,1529.483116,0,167,56.800000,1.313975
cifar10,DL,1529.483116,0,167,57.860000,1.237363
cifar10,DL,1529.483116,0,167,59.200000,1.219668
cifar10,DL,1529.483116,0,167,57.830000,1.269876
cifar10,DL,1529.483116,0,167,57.470000,1.265841
cifar10,DL,1529.483116,0,167,56.550000,1.292497
cifar10,DL,1529.483116,0,167,56.500000,1.318636
cifar10,DL,1529.483116,0,167,59.470000,1.216987
cifar10,DL,1529.483116,0,167,57.020000,1.277198
cifar10,DL,1529.483116,0,167,57.320000,1.237586
cifar10,DL,1529.483116,0,167,57.470000,1.283345
cifar10,DL,1529.483116,0,167,57.550000,1.251468
cifar10,DL,1529.483116,0,167,59.020000,1.214107
cifar10,DL,1529.483116,0,167,56.150000,1.305884
cifar10,DL,1529.483116,0,167,57.030000,1.303699
cifar10,DL,1529.483116,0,167,60.370000,1.165226
cifar10,DL,1529.483116,0,167,54.380000,1.367124
cifar10,DL,1529.483116,0,167,58.740000,1.238461
cifar10,DL,1529.483116,0,167,58.730000,1.238054
cifar10,DL,1529.483116,0,167,58.090000,1.251459
cifar10,DL,1529.483116,0,167,58.830000,1.216554
cifar10,DL,1529.483116,0,167,59.780000,1.208298
cifar10,DL,1529.483116,0,167,58.610000,1.232658
cifar10,DL,1529.483116,0,167,59.240000,1.243080
cifar10,DL,1529.483116,0,167,59.130000,1.211188
cifar10,DL,1529.483116,0,167,58.700000,1.221131
cifar10,DL,1529.483116,0,167,57.010000,1.323854
cifar10,DL,1529.483116,0,167,58.110000,1.266577
cifar10,DL,1529.483116,0,167,56.180000,1.299858
cifar10,DL,1529.483116,0,167,55.150000,1.392590
cifar10,DL,1529.483116,0,167,55.480000,1.314648
cifar10,DL,1529.483116,0,167,60.310000,1.197778
cifar10,DL,1529.483116,0,167,58.740000,1.241973
cifar10,DL,1529.483116,0,167,57.570000,1.261549
cifar10,DL,1529.483116,0,167,59.110000,1.193979
cifar10,DL,1529.483116,0,167,58.720000,1.217222
cifar10,DL,1529.483116,0,167,56.980000,1.307877
cifar10,DL,1529.483116,0,167,59.780000,1.196816
cifar10,DL,1529.483116,0,167,57.030000,1.267422
cifar10,DL,1529.483116,0,167,56.530000,1.294236
cifar10,DL,1529.483116,0,167,59.060000,1.235597
cifar10,DL,1529.483116,0,167,56.060000,1.268517
cifar10,DL,1529.483116,0,167,57.630000,1.271511
cifar10,DL,1529.483116,0,167,57.530000,1.261333
cifar10,DL,1529.483116,0,167,57.430000,1.269056
cifar10,DL,1529.483116,0,167,58.490000,1.262745
cifar10,DL,1529.483116,0,167,58.410000,1.264130
cifar10,DL,1529.483116,0,167,58.670000,1.242239
cifar10,DL,1529.483116,0,167,58.990000,1.214196
cifar10,DL,1529.483116,0,167,56.270000,1.338451
cifar10,DL,1529.483116,0,167,60.360000,1.171094
cifar10,DL,1529.483116,0,167,57.590000,1.268326
cifar10,DL,1529.483116,0,167,60.290000,1.164036
cifar10,DL,1529.483116,0,167,58.050000,1.201052
cifar10,DL,1529.483116,0,167,58.730000,1.219257
cifar10,DL,1529.483116,0,167,58.210000,1.252835
cifar10,DL,1529.483116,0,167,59.220000,1.226687
cifar10,DL,1529.483116,0,167,58.360000,1.243963
cifar10,DL,1529.483116,0,167,59.450000,1.212241
cifar10,DL,1529.483116,0,167,59.460000,1.207621
cifar10,DL,1529.483116,0,167,59.820000,1.178717
cifar10,DL,1529.483116,0,167,60.520000,1.151648
cifar10,DL,1529.483116,0,167,59.040000,1.239647
cifar10,DL,1529.483116,0,167,55.230000,1.377766
cifar10,DL,1529.483116,0,167,57.610000,1.246507
cifar10,DL,1529.483116,0,167,57.500000,1.320105
cifar10,DL,1529.483116,0,167,58.490000,1.243143
cifar10,DL,1529.483116,0,167,56.020000,1.311802
cifar10,DL,1529.483116,0,167,58.320000,1.219387
cifar10,DL,1529.483116,0,167,57.780000,1.293452
cifar10,DL,1529.483116,0,167,55.910000,1.345582
cifar10,DL,1529.483116,0,167,59.360000,1.191157
cifar10,DL,1529.483116,0,167,55.060000,1.389721
cifar10,DL,1529.483116,0,167,56.950000,1.285591
cifar10,DL,1529.483116,0,167,58.700000,1.218918
cifar10,DL,1529.483116,0,167,59.190000,1.227105
cifar10,DL,1529.483116,0,167,57.970000,1.263344
cifar10,DL,1529.483116,0,167,53.960000,1.459714
cifar10,DL,1529.483116,0,167,57.690000,1.272907
cifar10,DL,1529.483116,0,167,59.000000,1.218312
cifar10,DL,1529.483116,0,167,58.600000,1.239972
cifar10,DL,1529.483116,0,167,55.830000,1.366349
cifar10,DL,1529.483116,0,167,58.440000,1.242023
cifar10,DL,1529.483116,0,167,58.680000,1.225096
cifar10,DL,1529.483116,0,167,58.020000,1.238001
cifar10,DL,1529.483116,0,167,56.870000,1.282362
cifar10,DL,1529.483116,0,167,58.660000,1.255378
cifar10,DL,1529.483116,0,167,56.500000,1.303584
cifar10,DL,1529.483116,0,167,57.940000,1.265924
cifar10,DL,1529.483116,0,167,59.710000,1.163986
cifar10,DL,1529.483116,0,167,57.720000,1.286008
cifar10,DL,1529.483116,0,167,59.240000,1.217260
cifar10,DL,1529.483116,0,167,59.650000,1.179484
cifar10,DL,1529.483116,0,167,57.980000,1.297130
cifar10,DL,1529.483116,0,167,56.280000,1.287395
cifar10,DL,1529.483116,0,167,57.280000,1.297763
cifar10,DL,1529.483116,0,167,59.620000,1.208834
cifar10,DL,1529.483116,0,167,59.180000,1.195347
cifar10,DL,1529.483116,0,167,58.430000,1.214331
cifar10,DL,1529.483116,0,167,59.190000,1.195735
cifar10,DL,1529.483116,0,167,60.430000,1.182554
cifar10,DL,1529.483116,0,167,60.370000,1.174877
cifar10,DL,1529.483116,0,167,58.880000,1.212296
cifar10,DL,1529.483116,0,167,57.610000,1.267195
cifar10,DL,1529.483116,0,167,59.560000,1.202160
cifar10,DL,1529.483116,0,167,58.980000,1.199055
cifar10,DL,1529.483116,0,167,59.550000,1.197204
cifar10,DL,1529.483116,0,167,56.930000,1.278786
cifar10,DL,1529.483116,0,167,56.260000,1.332555
cifar10,DL,1529.483116,0,167,58.900000,1.191933
cifar10,DL,1529.483116,0,167,54.070000,1.406732
cifar10,DL,1529.483116,0,167,58.250000,1.231804
cifar10,DL,1529.483116,0,167,57.690000,1.266287
cifar10,DL,1529.483116,0,167,58.420000,1.213001
cifar10,DL,1529.483116,0,167,58.790000,1.222937
cifar10,DL,1529.483116,0,167,59.020000,1.205402
cifar10,DL,1529.483116,0,167,58.700000,1.202660
cifar10,DL,1529.483116,0,167,58.770000,1.220940
cifar10,DL,1529.483116,0,167,57.940000,1.262083
cifar10,DL,1529.483116,0,167,58.700000,1.250260
cifar10,DL,1529.483116,0,167,56.010000,1.332869
cifar10,DL,1529.483116,0,167,58.190000,1.233201
cifar10,DL,1529.483116,0,167,55.790000,1.346178
cifar10,DL,1529.483116,0,167,56.660000,1.303261
cifar10,DL,1529.483116,0,167,58.380000,1.244158
cifar10,DL,1529.483116,0,167,59.700000,1.200655
cifar10,DL,1529.483116,0,167,57.960000,1.241614
cifar10,DL,1529.483116,0,167,56.200000,1.337584
cifar10,DL,1529.483116,0,167,56.160000,1.329545
cifar10,DL,1529.483116,0,167,57.780000,1.334377
cifar10,DL,1529.483116,0,167,58.560000,1.230123
cifar10,DL,1529.483116,0,167,59.000000,1.215104
cifar10,DL,1529.483116,0,167,55.800000,1.292321
